ts_recv,cancel_type,delta_t,volume_ahead,induced_imbalance,relative_size,price_distance_ticks,spread_bps,mid_price
1692259224290472207,1,2.1769e+10,0,0,0.02,0,615.233,0.91185
1692259258709261885,1,329940,0,0.0533835,0.5,0,301.312,0.92595
1692259377101009437,0,1.5498e+11,700,0.00379154,0.173611,1.51,301.312,0.92595
1692259443827945964,0,2.01053e+10,3492,0,8.71,15.53,245.844,0.92335
1692259459166530608,0,3.75038e+10,0,0.00261298,0.12,0,301.312,0.92595
1692259720900852575,0,4.7177e+11,0,0.118069,1,0,237.257,0.92305
1692259775343358486,0,4.20775e+10,115,0.0900117,5,0.01,237.257,0.92305
1692259791565393126,1,1.6221e+10,0,0.3474,5,0,236.161,0.9231
1692259796912505796,0,2.14059e+10,500,0.0110286,0.2,0,237.257,0.92305
1692259919881851208,1,2.9269e+10,0,0.0861579,1,0,237.257,0.92305
1692259919883822663,0,2.71879e+11,0,0.0196967,1,0,238.353,0.923
1692259975319404065,1,6.69344e+11,100,0.00914084,0.15,0,551.185,0.90895
1692260134615040955,0,9.29967e+11,0,0.513479,4,0,551.185,0.90895
1692260257361162783,1,3.7374e+10,0,0.0312786,2,0,326.442,0.919
1692260362691932838,0,1.16024e+12,0,0,100,0,326.442,0.919
1692260444252047949,0,5.43865e+11,363,0.0779524,1,10.34,320.914,0.91925
1692260451696375424,1,2.62714e+09,0,0.0245834,0.5,0,320.914,0.91925
1692260693679509720,0,5.89766e+11,5192,0,1.24,36.6,313.18,0.9196
1692260711239419819,0,5.85663e+11,5316,0,0.12,36.6,313.18,0.9196
1692260718884350955,1,5.33882e+09,0,0.0187886,0.16,0,304.348,0.92
1692260718884350955,1,1.17436e+09,16,0.00115937,0.01,0,313.18,0.9196
1692260720892800467,1,2.0084e+09,0,0.0739057,1,0,8.83392,0.9056
1692260757573722257,1,3.66809e+10,0,0.0739057,1,0,8.83392,0.9056
1692260757578920421,1,5.14792e+06,0,0.0739057,1,0,313.18,0.9196
1692260757582709694,1,3.74889e+06,0,0.0739057,1,0,313.18,0.9196
1692260757586525323,1,3.77789e+06,0,0.0739057,1,0,313.18,0.9196
1692260758194266349,0,3.93821e+11,0,0.0905754,0.78,0,8.83392,0.9056
1692260762783517168,1,1.25818e+11,0,0.0313884,1,0,15.4645,0.9053
1692260806145341209,0,4.85588e+10,0,0.0145996,0.19,0,319.809,0.9193
1692260816665996863,0,3.39131e+09,0,0.267826,4,0,319.809,0.9193
1692260817014982311,0,3.44711e+08,0,0.208309,4,0,310.971,0.9197
1692260817361746578,0,3.4271e+08,0,0.208665,4,0,310.971,0.9197
1692260817728960991,0,3.63523e+08,0,0.208665,4,0,310.971,0.9197
1692260818070943280,0,3.3826e+08,0,0.208665,4,0,310.971,0.9197
1692260818405289986,0,3.30574e+08,0,0.208665,4,0,310.971,0.9197
1692260818931183296,0,5.2226e+08,0,0.208665,4,0,310.971,0.9197
1692260819256290214,0,3.21439e+08,0,0.208665,4,0,310.971,0.9197
1692260826622164417,0,7.36199e+09,0,0.208665,4,0,310.971,0.9197
1692260864574504185,0,1.88621e+10,0,0.208665,4,0,310.971,0.9197
1692260868939753732,0,4.36143e+09,0,0.208665,4,0,310.971,0.9197
1692260869275930284,0,3.32433e+08,0,0.208665,4,0,310.971,0.9197
1692260869950031069,0,6.70432e+08,0,0.208665,4,0,310.971,0.9197
1692260871364153156,0,1.41048e+09,0,0.208665,4,0,310.971,0.9197
1692260872390393349,0,1.02232e+09,0,0.208665,4,0,310.971,0.9197
1692260872731406865,0,3.37057e+08,0,0.208665,4,0,310.971,0.9197
1692260872734826332,1,5.58134e+10,0,0.000159023,0.01,0,319.809,0.9193
1692260873055882276,0,3.21058e+08,0,0.207852,3.99,0,319.809,0.9193
1692260873396730404,0,3.37377e+08,0,0.208309,4,0,319.809,0.9193
1692260873745393039,0,3.13034e+08,0,0.252618,5,0,319.809,0.9193
1692260876863461866,0,3.11449e+09,0,0.252618,5,0,319.809,0.9193
1692260877179293843,0,3.07852e+08,0,0.208309,4,0,319.809,0.9193
1692260877522811839,0,3.39822e+08,0,0.208309,4,0,319.809,0.9193
1692260877877875303,0,3.5137e+08,0,0.208309,3.22581,0,319.809,0.9193
1692260879015516353,0,1.1338e+09,0,0.208309,3.22581,0,319.809,0.9193
1692260879019429119,1,2.52103e+11,0,0.0337623,1,0,325.336,0.91905
1692260880951032366,0,1.92834e+09,0,0.210982,3.22581,0,325.336,0.91905
1692260881296811732,0,3.41711e+08,0,0.210982,3.22581,0,325.336,0.91905
1692260881689247088,0,3.88495e+08,0,0.210982,2.77778,0,325.336,0.91905
1692260882104039941,0,4.1081e+08,0,0.210982,2.77778,0,325.336,0.91905
1692260882841773070,0,7.34258e+08,0,0.210982,2,0,325.336,0.91905
1692260882846655315,1,6.93195e+10,100,0.228579,10,0.05,326.442,0.919
1692260883489294367,0,6.112e+08,0,0.0744286,0.5,0,326.442,0.919
1692260906874134108,1,6.82687e+11,200,0.000443754,0.03,0,326.442,0.919
1692260906874134108,1,5.16408e+11,83,0.0010946,0.01,0.05,326.442,0.919
1692260906874134108,1,1.01348e+11,106,0.000247783,0.01,0.06,370.774,0.917
1692260942645482988,1,1.10871e+10,0,0.000308345,0.005,0,370.774,0.917
1692260951135083422,0,2.86101e+11,1840,0,3,9.43,370.774,0.917
1692260951148538808,0,1.01965e+12,263,0.0177093,1,10.32,370.774,0.917
1692260951160486703,0,1.0409e+12,2913,0,1,13.22,370.774,0.917
1692261088115425792,0,6.4276e+11,84,0.763551,9,0.45,370.774,0.917
1692261243479771410,0,8.2656e+09,0,0.258486,2.08333,0,359.673,0.9175
1692261244967835434,0,1.82474e+12,163,0.720953,21.5,11.1,359.673,0.9175
1692261258396477823,0,5.11472e+10,0,0.000723167,0.00694444,0,370.774,0.917
1692261356242577741,1,9.07118e+11,1034,0.160967,4,0.5,370.774,0.917
1692261436296966516,0,2.13329e+09,0,0.499649,4,0,551.185,0.90895
1692261490751178296,1,3.1711e+10,0,0.0997236,0.5,0,345.767,0.89945
1692261490760857912,1,2.52528e+06,0,0.532594,16.885,0,345.767,0.89945
1692261602592299435,0,2.66145e+10,0,0.00228585,0.5,0,24.5508,0.8961
1692261647855497933,1,1.28562e+11,0,0.122753,3,0,24.5508,0.8961
1692261658904758092,1,19244,0,0.119352,4,0,24.5508,0.8961
1692261758354485788,1,7.75925e+10,0,0.0840047,0.625,0,196.446,0.9061
1692261758354485788,1,6.34693e+10,125,0.104651,1,0,220.994,0.905
1692261810541674519,0,1.29926e+11,100,0.00487273,2,0,196.446,0.9061
1692261929915397829,1,1.13226e+11,0,0.0297772,0.075,0,196.446,0.9061
1692261929916171689,1,1.71562e+11,0,0.0357143,0.25,0,220.994,0.905
1692262152599044126,0,7.6227e+10,1087,0,0.5,6.5,220.994,0.905
1692262236393343504,0,1.87906e+11,1787,0,2.5,8.49,220.994,0.905
1692262281377208438,0,1.28769e+11,2287,0,1.5,8.47,220.994,0.905
1692262285821909100,1,6.87892e+11,0,0.11825,0.694444,0,220.994,0.905
1692262285821909100,1,3.04635e+11,100,0.000254201,0.1,0,345.767,0.89945
1692262313673249276,0,1.95098e+12,2911,0,1,11.11,345.767,0.89945
1692262484825762860,0,3.05609e+12,163,0.0194984,1,10.32,273.639,0.90265
1692262551512415027,0,2.22566e+10,0,0.0436689,1,0,273.639,0.90265
1692262562848205264,0,1.13316e+10,0,0.189132,1,0,273.639,0.90265
1692262696992644279,0,1.70525e+12,4106,0,0.5,10.71,52.6522,0.89265
1692262893460446179,0,4.68157e+09,0,0.186962,0.5,0,52.6522,0.89265
1692262898160316285,0,4.6963e+09,0,0.186962,0.5,0,52.6522,0.89265
1692262901718715661,0,3.55419e+09,0,0.186962,0.5,0,52.6522,0.89265
1692262909861907301,0,8.13918e+09,0,0.186962,0.5,0,7.82429,0.89465
1692262911648483087,0,1.78262e+09,98,0.16539,0.5,0.12,7.82429,0.89465
1692262914176984049,0,2.52493e+09,98,0.16539,0.5,0.11,7.82429,0.89465
1692262979406104660,1,7.24325e+10,0,0.164607,0.5,0,8.94254,0.8946
1692262987422433708,1,8.01633e+09,0,0.275704,1.72,0,1.11826,0.89425
1692262993067769859,0,7.88868e+10,98,0.16539,0.5,0.1,1.11826,0.89425
1692263000670357834,0,7.59886e+09,118,0.134533,0.8,0.08,1.11826,0.89425
1692263001762366009,0,1.08784e+09,18,0.186982,0.8,0.07,1.11826,0.89425
1692263003103590072,0,1.33764e+09,18,0.186982,0.806452,0.06,1.11826,0.89425
1692263004380799153,0,1.27325e+09,18,0.186982,0.806452,0.05,1.11826,0.89425
1692263006647553130,0,2.26271e+09,18,0.186982,0.806452,0.04,1.11826,0.89425
1692263008059385254,0,1.40799e+09,18,0.186982,0.806452,0.03,1.11826,0.89425
1692263009737994979,0,1.67449e+09,18,0.186982,1,0.02,1.11826,0.89425
1692263010947520037,0,1.20561e+09,18,0.186982,1,0.01,1.11826,0.89425
1692263012462254393,0,1.51094e+09,18,0.134533,1,0,1.11826,0.89425
1692263013524234152,0,1.05464e+09,0,0.16077,1,0,8.94254,0.8946
1692263015393141739,0,1.86521e+09,0,0.16077,1,0,8.94254,0.8946
1692263016775977669,0,1.37864e+09,0,0.16077,1,0,8.94254,0.8946
1692263019895615280,0,3.11564e+09,0,0.16077,1,0,8.94254,0.8946
1692263027844792098,0,3.04663e+11,11642,0,4.89,17.5,8.94254,0.8946
1692263212609885572,0,2.43165e+11,116,0.161526,0.8,0.09,8.94254,0.8946
1692263415035741455,1,8.52183e+11,0,0.189132,1,0,8.94254,0.8946
1692263415035741455,1,3.02471e+11,200,0.0907327,1.34,0,8.94254,0.8946
1692263426256104693,0,1.11908e+10,0,0.60194,4,0,229.936,0.9046
1692263532976373102,0,1.0345e+10,100,0.170261,1,0.1,176.406,0.907
1692263723357531221,1,686323,0,0.094302,1,0,176.406,0.907
1692263723369485726,1,1.19059e+07,0,0.094302,1,0,11.1173,0.8995
1692263730545931617,0,7.17641e+09,32,0.0851218,1,0,11.1173,0.8995
1692263785205565840,1,3.92921e+10,0,0.0889815,0.4,0,176.406,0.907
1692263785213149935,1,2.79876e+11,0,0.212413,1,0,229.936,0.9046
1692263860378616689,1,4.28699e+10,0,0.54579,8,0,31.264,0.8956
1692263936980762050,1,1.00309e+10,0,0.54579,8,0,225.464,0.9048
1692263937395352682,1,3.79616e+08,0,0.110524,1,0,225.464,0.9048
1692263944233755846,0,6.83836e+09,0,0.110524,1,0,225.464,0.9048
1692264001159187658,1,739837,0,0.654516,7,0,60.1805,0.8973
1692264002312019532,1,1.15279e+09,0,0.654516,7,0,60.1805,0.8973
1692264003164586085,1,8.52525e+08,0,0.180338,1.22,0,4.47027,0.8948
1692264026211394805,1,8.19244e+10,0,0.153184,1.44,0,225.464,0.9048
1692264269390025846,0,1.27543e+11,0,0.134413,2,0,154.185,0.908
1692264329539736953,1,1.22869e+11,0,0.0616431,1,0,225.464,0.9048
1692264697884520000,0,5.9329e+10,50,0.117458,1.78,0,11.1173,0.8995
1692264697886129452,1,3.68268e+11,0,0.349283,4,0,11.1173,0.8995
1692264765992735413,1,2.44999e+11,0,0.0383367,0.5,0,225.464,0.9048
1692265021270700105,0,1.29865e+12,8533,0,0.02,5.9,225.464,0.9048
1692265141757530650,0,1.47356e+11,50,0.614989,10,0.76,225.464,0.9048
1692265218258181876,0,1.30706e+12,1142,0,0.5,0.46,224.347,0.90485
1692265359815889726,0,2.24758e+12,11642,0,9.78,17.5,224.347,0.90485
1692265449177410915,0,4.03759e+10,0,0.256785,7.8871,0,224.347,0.90485
1692265538418238203,0,1.90324e+10,0,0.0402082,0.806452,0,224.347,0.90485
1692265662497470534,0,1.24075e+11,0,0.0402082,0.806452,0,224.347,0.90485
1692265691542863899,1,2.01241e+09,0,0.001584,0.8,0,165.289,0.9075
1692265936856221335,0,2.48895e+11,0,0.608917,80,0,176.406,0.907
1692266008812592845,0,7.19554e+10,0,0.762525,80,0,176.406,0.907
1692266121372410989,0,1.12559e+11,0,0.762525,74.6269,0,176.406,0.907
1692266220316734549,0,2.85794e+11,14622,0,18.4,0.9,109.89,0.91
1692266345153072017,0,2.2378e+11,0,0.762525,74.6269,0,53.6957,0.91255
1692266382790814095,1,8.55769e+10,0,0.10664,59.4,0,176.406,0.907
1692266546957116848,1,1.64159e+11,0,0.0916314,45.5069,0,176.406,0.907
1692266546966109427,1,5.06877e+12,0,0.0107464,0.25,0,176.406,0.907
1692266546966109427,1,3.0864e+10,50,0.000968807,0.0694444,0,209.136,0.9085
1692266592792848376,1,4.58267e+10,0,0.067955,26.1042,0,209.136,0.9085
1692266623097260518,0,7.41741e+12,400,0.103611,3,1.51,209.136,0.9085
1692266666898445107,0,1.01058e+12,262,0.262703,7.25806,0.26,203.576,0.90875
1692266734175476568,0,1.26317e+10,0,0.00379082,1,0,203.576,0.90875
1692266820343278997,1,293336,0,0.0019068,0.5,0,203.576,0.90875
1692267111307453736,1,1.96955e+12,50,0.610026,10,0.3,192.466,0.90925
1692267111307453736,1,1.20176e+12,1050,0.0383688,2.41935,0.3,322.316,0.91525
1692267111310099771,1,1.79495e+12,1050,0.139022,3.04032,1.5,322.316,0.91525
1692267111310099771,1,5.88889e+11,1737,0.000967772,0.0694444,1.5,365.222,0.91725
1692267111310763460,1,7.63287e+12,0,0.00332332,0.12,0,386.605,0.91825
1692267111310763460,1,4.81027e+11,1699,0.109667,6.25,1.8,428.168,0.9202
1692267111314683980,1,7.7342e+12,400,0.0031051,0.25,0,463.199,0.92185
1692267216847361484,0,1.58848e+12,4962,0,3.22581,3.73,428.168,0.9202
1692267262898208021,0,6.20885e+10,0,0.00421254,0.5,0,463.199,0.92185
1692267354885591006,1,2.07253e+10,0,0.0198122,1.24719,0,463.199,0.92185
1692267425995822764,0,7.2488e+12,337,0.0396898,1,4.59,463.199,0.92185
1692267720468018363,0,1.11161e+10,0,0.10704,6.5,0,347.32,0.9271
1692267720526897808,1,32764,0,0.026113,1.5,0,32.9209,0.94165
1692267726908603918,1,1.07362e+12,2624,0,4.49438,2.52,347.32,0.9271
1692267726913498943,0,4.83215e+06,0,0.00149236,0.245,0,498.769,0.9343
1692267726937005663,1,295305,0,0.00873563,0.5,0,498.769,0.9343
1692267805800734107,0,1.09876e+11,0,0.200032,10,0,498.769,0.9343
1692267806315959249,0,3.45007e+12,9651,0,15,8.46,332.289,0.94195
1692267873295968625,0,6.74936e+10,0,0.193765,10,0,498.769,0.9343
1692268136677389363,0,6.54249e+12,156,0.00233534,0.5,0.4,158.499,0.92745
1692268166929336970,1,1.01277e+11,0,0.030138,0.83,0,158.499,0.92745
1692268204918784319,0,8.07702e+12,2906,0,1,13.39,240.964,0.9462
1692268218704148545,0,2.21187e+10,0,0.00178572,0.095,0,399.425,0.93885
1692268271700809261,0,2.11733e+10,0,0.00935209,0.5,0,399.425,0.93885
1692268306827897077,1,3.5123e+10,0,0.00922751,0.5,0,238.825,0.9463
1692268368108582637,0,1.05303e+10,0,0.0882122,2.565,0,399.425,0.93885
1692268416672867439,0,5.43375e+11,0,0.193765,10,0,498.769,0.9343
1692268426004249790,0,1.03542e+12,24832,0,3.5,7.68,454.982,0.9363
1692268757398995200,0,3.82175e+10,0,0.0052254,0.15,0,216.216,0.925
1692268834705223676,0,1.08525e+11,30,0.018629,0.561798,0.7,375.335,0.9325
1692268869573903218,0,3.48614e+10,0,0.0172487,0.561798,0,375.335,0.9325
1692268990307126331,0,1.94201e+12,0,0.0247608,7,0,209.798,0.9247
1692269001567785028,1,1.31986e+11,0,0.0172487,0.561798,0,375.335,0.9325
1692269032159365576,0,1.84719e+10,0,0.0474037,1.80723,0,375.335,0.9325
1692269051917780953,0,1.97496e+10,0,0.0474037,1.68539,0,375.335,0.9325
1692269061206636251,0,9.27965e+09,0,0.0319179,1.1236,0,165.57,0.9422
1692269061207053082,1,2.68332e+09,200,0.000183032,0.00561798,0.02,375.335,0.9325
1692269245086887839,0,1.35087e+11,0,0.0162241,0.561798,0,209.798,0.9247
1692269254642186595,0,9.11835e+09,0,0.0194351,0.60241,0,209.798,0.9247
1692269335214618140,0,6.79787e+12,1,0.186962,0.5,0.15,209.798,0.9247
1692269556023315346,1,425876,0,0.211482,8.43373,0,4.28174,0.9342
1692269644459145827,0,2.86054e+11,0,0.0162045,0.561798,0,80.5888,0.93065
1692269648328495991,0,3.02375e+12,0,0.0111889,3.47222,0,80.5888,0.93065
1692269745995663689,0,1.49523e+12,2500,0.0101564,0.55,2.48,53.6538,0.9319
1692269759737582461,0,1.50382e+11,0,0.00189642,0.060241,0,53.6538,0.9319
1692269799685514499,0,1.4707e+11,0,0.136688,4.81928,0,209.798,0.9247
1692269806410299617,0,4.25928e+11,14003,0,0.60241,4.56,209.798,0.9247
1692269883528558793,0,3.26043e+12,1724,0.0381563,2.08333,4.7,205.516,0.9245
1692270000124927997,1,1.93711e+11,0,0.00940952,0.694444,0,209.798,0.9247
1692270013914413915,1,8.12007e+11,0,0.0203016,0.629213,0,177.348,0.94165
1692270025219300149,0,2.99193e+10,20161,0,0.694444,2.97,177.348,0.94165
1692270025984322730,0,3.06843e+10,12803,0,0.694444,4.12,177.348,0.94165
1692270033568014148,0,1.34363e+12,37061,0,0.5,50.76,177.348,0.94165
1692270033568021741,0,1.34363e+12,33689,0,0.5,50,177.348,0.94165
1692270035743998490,0,3.50475e+10,0,0.637228,55.5556,0,375.335,0.9325
1692270037871482298,0,1.34792e+12,37161,0,0.5,53.5,375.335,0.9325
1692270037871506323,0,1.34792e+12,33889,0,0.5,53,375.335,0.9325
1692270071095484822,1,1.43911e+12,0,0.0683573,1.955,0,454.982,0.9363
1692270085257131198,1,3.40553e+12,3424,0,2.5,3.96,478.959,0.93745
1692270085257204458,1,21246,0,0.0119816,3.73134,0,454.982,0.9363
1692270085259611957,0,4.7388e+10,27048,0,0.714286,8,478.959,0.93745
1692270098151350609,0,6.02798e+10,22017,0,0.714286,5.88,478.959,0.93745
1692270098151811870,0,6.45838e+10,29917,0,0.694444,7.02,478.959,0.93745
1692270098543371836,1,2.80544e+12,1300,0.0600749,8.42697,1.67,480,0.9375
1692270098554744154,0,7.33348e+10,10419,0.00473559,0.694444,3.2,480,0.9375
1692270100170466198,1,2.54724e+10,2000,0.00233136,0.714286,0.24,460.358,0.9384
1692270101043285161,0,7.50583e+10,14591,0,0.694444,4.26,563.918,0.9434
1692270101043595073,0,6.74755e+10,26948,0,0.694444,8,563.918,0.9434
1692270131481067143,0,1.88837e+12,38358,0,4.5,404.24,563.918,0.9434
1692270172387378857,0,7.38322e+10,0,0.0116613,0.8,0,583.554,0.9425
1692270215380640180,0,1.17229e+11,21917,0,0.746269,4.59,583.554,0.9425
1692270215381134094,0,1.17229e+11,21917,0,0.8,4.16,583.554,0.9425
1692270222630301703,0,3.19442e+10,11500,0.0329343,11.2903,1.99,583.554,0.9425
1692270229311941205,0,2.46625e+12,2000,0.0173403,1,0,582.524,0.94245
1692270250775947238,0,3.60082e+12,2924,0,56.1798,5.7,375.335,0.9325
1692270287933645678,0,1.15546e+11,2419,0.011146,0.806452,1.25,375.335,0.9325
1692270297786982320,0,1.96743e+11,24757,0,0.806452,7,375.335,0.9325
1692270315958863356,0,5.35083e+09,0,0.0469863,4.03226,0,375.335,0.9325
1692270316093158690,0,2.30833e+11,26357,0,0.746269,8.01,375.335,0.9325
1692270319668607157,0,2.18625e+11,17888,0,0.806452,3,375.335,0.9325
1692270319668903522,0,2.18818e+10,27036,0,0.806452,8,375.335,0.9325
1692270334645467811,0,1.85522e+10,26311,0,0.806452,7,375.335,0.9325
1692270361938637073,0,6.48778e+11,20961,0,0.60241,3.94,375.335,0.9325
1692270377268469942,0,4.26229e+10,27136,0,0.819672,8,375.335,0.9325
1692270381247120027,0,6.15782e+10,26311,0,0.806452,7,162.602,0.9225
1692270409232755721,1,2.79861e+10,0,0.0285924,2.67857,0,223.523,0.9395
1692270409233267066,0,3.19647e+10,20967,0,0.892857,6,223.523,0.9395
1692270409233752205,0,2.79866e+10,10667,0,0.892857,7,223.523,0.9395
1692270409508195163,1,1.44925e+10,0,0.0213299,0.892857,0,223.523,0.9395
1692270453097338581,0,4.38639e+10,26411,0,0.909091,7,375.335,0.9325
1692270517960016275,0,2.30026e+11,19961,0,0.806452,2.97,375.335,0.9325
1692270537133487028,0,3.21753e+11,22017,0,0.806452,6.29,375.335,0.9325
1692270537133959295,0,3.21753e+11,21917,0,0.806452,5.87,375.335,0.9325
1692270576115969255,1,3.30715e+11,0,0.00205809,0.403226,0,582.524,0.94245
1692270576116635872,0,1.66883e+11,26411,0,0.909091,7,582.524,0.94245
1692270589388325724,0,1.36291e+11,27136,0,0.909091,8,582.524,0.94245
1692270589388551295,0,2.69719e+11,3650,0,0.806452,3.29,582.524,0.94245
1692270600012284814,0,4.80932e+12,2464,0,3.22581,6.5,582.524,0.94245
1692270608446670678,0,7.1313e+10,21847,0,1,5.14,582.524,0.94245
1692270608446873120,0,9.04864e+10,2449,0.019716,0.909091,1.53,582.524,0.94245
1692270608447087794,0,7.1313e+10,21847,0,1,4.71,582.524,0.94245
1692270617712024375,0,9.23361e+09,0,0.0161824,1,0,562.888,0.94335
1692270625437736318,0,4.9321e+10,27186,0,1,6.01,562.888,0.94335
1692270634977676873,0,1.12061e+13,1337,0.121659,4,6.43,562.888,0.94335
1692270646049949997,0,1.13571e+13,1980,0.0124979,1,6.01,562.888,0.94335
1692270707962947695,0,4.15633e+11,1650,0.0680104,5.64516,2.79,94.2663,0.96535
1692270707974857198,1,2.13508e+10,0,0.153752,11,0,562.888,0.94335
1692270722934040083,0,5.003e+11,0,0.0329343,11.2903,0,563.918,0.9434
1692270773142833349,0,1.02935e+10,0,0.0160828,1,0,562.888,0.94335
1692270781730644528,0,8.58318e+09,0,0.0160681,1,0,562.888,0.94335
1692270790061692956,0,1.89023e+10,0,0.0193992,1,0,93.216,0.9655
1692270795958756948,1,1.42239e+10,0,0.0160681,1,0,563.918,0.9434
1692270980764007298,0,9.51766e+12,156,1.26807,40,5,470.764,0.9389
1692271125492530502,0,5.64153e+12,13496,0,7.8871,15.5,220.936,0.9505
1692271162629014195,0,3.52423e+09,0,0.0322237,3.67,0,123.698,0.94585
1692271176325872863,0,4.75323e+10,0,0.0945271,10,0,123.698,0.94585
1692271192487951955,0,1.43512e+10,0,0.0915535,10,0,112.134,0.9453
1692271195604292106,0,5.08563e+09,0,0.0322237,3.67,0,105.82,0.945
1692271209608653981,0,2.93735e+09,888,0.0326108,3.33636,0.03,105.82,0.945
1692271217469791316,1,2.28342e+10,0,0.090891,9.09091,0,123.698,0.94585
1692271219334367492,0,5.93897e+11,26886,0,1,7.01,95.2885,0.9445
1692271219717594473,1,3.83903e+08,0,0.0760008,8.58182,0,123.698,0.94585
1692271233880099827,0,6.68948e+09,7500,0.00237376,0.909091,1.09,123.698,0.94585
1692271241268309002,0,7.81425e+11,4679,0,0.909091,4,123.698,0.94585
1692271242942852185,0,1.07881e+11,0,0.161127,16.92,0,220.936,0.9505
1692271251327674398,0,3.61407e+10,2780,0.102859,11.3636,1.1,115.123,0.9555
1692271341735163029,1,3.40398e+10,0,0.0451128,10.9091,0,62.6305,0.958
1692271345880338300,0,8.30999e+10,1000,0.00302996,0.892857,0.41,115.123,0.9555
1692271600440202147,0,6.19675e+11,0,0.533045,75,0,31.2663,0.9595
1692271686724156079,0,2.63486e+11,1000,0.00302996,0.819672,0.3,10.4112,0.9605
1692271690773430626,1,9.03286e+10,0,0.51508,65.9732,0,31.2663,0.9595
1692271691851516131,1,7.70359e+11,0,0.0382039,2,0,31.2663,0.9595
1692271691851516131,1,2.28201e+11,200,0.0118297,0.819672,0,124.481,0.964
1692271691852554954,0,4.72518e+11,34672,0,0.892857,8.1,124.481,0.964
1692271723668818210,0,3.28938e+10,3000,0.141138,65.9375,0.8,124.481,0.964
1692271723674610911,0,1.13429e+12,27286,0,1,7.01,124.481,0.964
1692271728264279122,0,1.58144e+12,12200,0.00529285,1.84677,2,124.481,0.964
1692271732286968050,0,3.44065e+11,2000,0.0246812,8.19672,0.8,124.481,0.964
1692271751039357568,0,9.32704e+09,0,0.00665405,0.535714,0,59.9731,0.9671
1692271830819457362,0,4.05557e+10,0,0.00126511,0.0727273,0,59.9731,0.9671
1692271852779350083,0,2.19589e+10,0,0.00126511,0.08,0,59.9731,0.9671
1692271881128656954,0,2.83483e+10,0,0.00126511,0.0727273,0,59.9731,0.9671
1692271940392706448,0,1.97456e+11,60,0.0159098,0.909091,0.15,124.481,0.964
1692272042615453308,0,3.8893e+10,0,0.0110097,0.909091,0,124.481,0.964
1692272126069794846,0,1.96514e+12,18717,0,0.806452,4,59.9731,0.9671
1692272148835968094,1,4.24791e+12,2300,0.00616753,1,1.24,142.107,0.9711
1692272148836740074,0,1.55945e+12,10317,0,1,3.01,142.107,0.9711
1692272148836970321,0,4.56984e+11,30686,0,0.819672,7,142.107,0.9711
1692272150058057611,0,6.00126e+10,0,0.0110097,1,0,206.612,0.968
1692272185749438852,0,1.25631e+13,4792,0,1,25.6,82.1355,0.974
1692272188877406392,0,1.58043e+12,22337,0,1,4.14,82.1355,0.974
1692272188877526421,0,1.58043e+12,22237,0,1,3.7,82.1355,0.974
1692272306083842289,0,1.44138e+11,0,0.0108837,1,0,206.612,0.968
1692272328166058170,0,1.56719e+12,500,0.242139,14,0.99,52.2836,0.97545
1692272356105090871,0,6.3243e+11,32388,0,0.892857,8,45.0912,0.9758
1692272376605025793,0,2.70584e+10,0,0.0165498,0.909091,0,40.9836,0.976
1692272391085437556,0,2.22271e+10,0,0.0485752,3,0,44.0641,0.97585
1692272395488543750,0,1.78704e+12,0,0.0165169,1,0,28.6709,0.9766
1692272405048471336,1,2.52152e+12,12803,0,2.08333,4.4,40.8998,0.978
1692272407109571199,0,1.60229e+10,0,0.0485752,3,0,40.8998,0.978
1692272416859188097,0,1.58184e+10,0,0.317036,20,0,22.4742,0.9789
1692272422452177002,0,1.53416e+10,0,0.0384651,3,0,22.4742,0.9789
1692272430834531452,0,1.18102e+11,0,0.0162583,1.5,0,22.4742,0.9789
1692272432662946579,1,1.30079e+13,737,0.125625,6,4.53,20.429,0.979
1692272432662956025,1,6.82308e+11,2500,0.0046969,0.909091,1,81.4664,0.982
1692272432663689863,0,2.83826e+11,24683,0,1,3.2,81.4664,0.982
1692272432663970533,0,2.83827e+11,32754,0,0.909091,7.2,81.4664,0.982
1692272441025263436,0,9.3688e+09,0,0.249108,18.1818,0,61.0376,0.983
1692272443444845766,0,2.54567e+11,28341,0,1,8.19,61.0376,0.983
1692272454455844984,0,4.33736e+10,300,0.0595477,5,0,61.0376,0.983
1692272477098481738,0,3.96902e+10,0,0.0484895,4,0,61.0376,0.983
1692272478769995644,1,2.72822e+10,400,0.0209534,1.36364,0,61.0376,0.983
1692272479132861724,0,1.22583e+12,41419,0,8,30.9,125.529,0.97985
1692272488168858651,0,9.03331e+09,0,0.0214301,2.72727,0,125.529,0.97985
1692272505604245394,0,1.26139e+12,0,0.0198238,9.09091,0,125.529,0.97985
1692272562451841216,1,1.56803e+10,0,0.0169199,2.27679,0,125.529,0.97985
1692272624206026453,1,2.47595e+11,300,0.0158376,1,0.03,288.066,0.972
1692272678321940218,0,2.59807e+12,39715,0,0.0746269,22.5,288.066,0.972
1692272683074172561,0,2.67847e+12,41718,0,6.94444,11.33,288.066,0.972
1692272683392673304,0,4.69736e+11,51012,0,2.9,75.2,288.066,0.972
1692272764858863261,0,8.97227e+11,9177,0,2,2.77,288.066,0.972
1692272806732110676,0,9.84417e+12,217,0.161526,0.694444,0.43,288.066,0.972
1692272809600611682,0,6.41408e+11,29997,0,1,9,288.066,0.972
