dt_et,ts_recv,cancel_type,delta_t,volume_ahead,induced_imbalance,relative_size,price_distance_ticks,spread_bps,mid_price,dt_utc,anomaly_score,anomaly
2023-06-06 09:45:00.692329075-04:00,1686059100692329075,0,0.8671214269633691,126274.0,-0.39136690960407716,2.9658133685483956,3.48,76.8688,0.63745,2023-06-06 13:45:00.692329075+00:00,0.2056163816207063,0
2023-06-06 09:45:00.692431896-04:00,1686059100692431896,0,1.3465587421261345,127067.0,-0.39136690960407716,-1.3060732289516213,3.11,76.8688,0.63745,2023-06-06 13:45:00.692431896+00:00,0.18182953803516222,0
2023-06-06 09:45:00.692497147-04:00,1686059100692497147,0,1.3465587421261345,149019.0,-0.39136690960407716,-0.8752603789707195,3.11,76.8688,0.63745,2023-06-06 13:45:00.692497147+00:00,0.2352396684387045,0
2023-06-06 09:45:00.692563397-04:00,1686059100692563397,0,1.3465587421261345,125617.0,-0.39136690960407716,-0.1202526536317176,3.11,76.8688,0.63745,2023-06-06 13:45:00.692563397+00:00,0.25055112716702976,0
2023-06-06 09:45:01.405323109-04:00,1686059101405323109,0,1.557959248312988,7892.0,-0.39136690960407716,-0.5619038607098119,4.0,76.8688,0.63745,2023-06-06 13:45:01.405323109+00:00,0.2864428991257092,0
2023-06-06 09:45:02.283071988-04:00,1686059102283071988,0,0.7863412026567782,100.0,2.159572054116909,1.6328209956899125,0.19,76.8688,0.63745,2023-06-06 13:45:02.283071988+00:00,0.17040801565237854,0
2023-06-06 09:45:05.144602826-04:00,1686059105144602826,0,0.32442217125831974,158045.0,-0.39136690960407716,-0.5619038607098119,4.98,76.8688,0.63745,2023-06-06 13:45:05.144602826+00:00,0.33806366558144885,0
2023-06-06 09:45:05.285127171-04:00,1686059105285127171,0,0.3692795761509405,4554.0,-0.39136690960407716,-0.5619038607098119,0.5,68.998,0.6377,2023-06-06 13:45:05.285127171+00:00,0.33763366129244515,0
2023-06-06 09:45:05.285169829-04:00,1686059105285169829,0,-0.47043673346491255,157865.0,-0.39136690960407716,-0.5619038607098119,4.99,68.998,0.6377,2023-06-06 13:45:05.285169829+00:00,0.30464263857568546,0
2023-06-06 09:45:07.606808143-04:00,1686059107606808143,0,0.11167713680756838,157943.0,-0.39136690960407716,-0.5619038607098119,5.0,68.998,0.6377,2023-06-06 13:45:07.606808143+00:00,0.33511078659232546,0
2023-06-06 09:45:07.901675807-04:00,1686059107901675807,0,1.1942138234403228,123611.0,-0.39136690960407716,-0.5619038607098119,2.19,68.998,0.6377,2023-06-06 13:45:07.901675807+00:00,0.30680002244903043,0
2023-06-06 09:45:09.861781996-04:00,1686059109861781996,0,0.10562895414343311,157943.0,-0.39136690960407716,-0.5619038607098119,4.95,68.998,0.6377,2023-06-06 13:45:09.861781996+00:00,0.33592379557556656,0
2023-06-06 09:45:10.427716637-04:00,1686059110427716637,0,-0.18132707220090946,157843.0,-0.39136690960407716,-0.5619038607098119,4.9,68.998,0.6377,2023-06-06 13:45:10.427716637+00:00,0.3190595674959407,0
2023-06-06 09:45:12.435909583-04:00,1686059112435909583,0,0.5014645683184964,92731.0,-0.39136690960407716,-0.5619038607098119,4.78,68.998,0.6377,2023-06-06 13:45:12.435909583+00:00,0.33687781200691064,0
2023-06-06 09:45:14.407073432-04:00,1686059114407073432,0,0.07770694755938233,91731.0,-0.39136690960407716,-0.5619038607098119,4.77,68.998,0.6377,2023-06-06 13:45:14.407073432+00:00,0.33425983474607285,0
2023-06-06 09:45:16.288575547-04:00,1686059116288575547,0,0.5497448498526303,0.0,-0.030477094914073025,1.9993220002902456,0.0,67.4351,0.63765,2023-06-06 13:45:16.288575547+00:00,0.19466145055052575,0
2023-06-06 09:45:16.288607017-04:00,1686059116288607017,0,-1.3752209692804076,2500.0,-0.23958843132799648,1.2949860113043539,0.0,65.872,0.6376,2023-06-06 13:45:16.288607017+00:00,0.2369879492288162,0
2023-06-06 09:45:16.288633773-04:00,1686059116288633773,0,-1.3705620405759669,2400.0,-0.37545639550722637,-0.5619038607098119,0.0,65.872,0.6376,2023-06-06 13:45:16.288633773+00:00,0.2634381878579548,0
2023-06-06 09:45:17.634410829-04:00,1686059117634410829,0,0.599445317788712,2200.0,7.381599211056562,4.030004866006379,0.22,65.872,0.6376,2023-06-06 13:45:17.634410829+00:00,0.044523233839276345,1
2023-06-06 09:45:17.634466957-04:00,1686059117634466957,0,-0.0015018577073044755,3000.0,-0.3768849798942765,-0.5619038607098119,0.0,65.872,0.6376,2023-06-06 13:45:17.634466957+00:00,0.2857122528531488,0
2023-06-06 09:45:17.636282693-04:00,1686059117636282693,0,0.3468603387788357,157843.0,-0.39136690960407716,-0.5619038607098119,4.95,65.872,0.6376,2023-06-06 13:45:17.636282693+00:00,0.33693007226102445,0
2023-06-06 09:45:17.639183370-04:00,1686059117639183370,0,-1.275969450442432,159543.0,-0.39136690960407716,-0.5619038607098119,5.0,73.7428,0.63735,2023-06-06 13:45:17.639183370+00:00,0.3169115230057092,0
2023-06-06 09:45:17.645263235-04:00,1686059117645263235,0,-1.1223593943803962,159465.0,-0.39136690960407716,-0.5619038607098119,4.99,73.7428,0.63735,2023-06-06 13:45:17.645263235+00:00,0.30773573314545505,0
2023-06-06 09:45:17.647951260-04:00,1686059117647951260,0,0.4588313951436741,31007.0,-0.39136690960407716,-0.5619038607098119,1.55,73.7428,0.63735,2023-06-06 13:45:17.647951260+00:00,0.3358776067154892,0
2023-06-06 09:45:17.702284156-04:00,1686059117702284156,0,0.18436951762369014,91731.0,-0.39136690960407716,-0.5619038607098119,4.75,87.9259,0.6369,2023-06-06 13:45:17.702284156+00:00,0.3357152684051851,0
2023-06-06 09:45:17.907089663-04:00,1686059117907089663,0,-0.343457493149674,7162.0,-0.39136690960407716,-0.5619038607098119,0.5,87.9259,0.6369,2023-06-06 13:45:17.907089663+00:00,0.31074832066292757,0
2023-06-06 09:45:17.961647097-04:00,1686059117961647097,0,-0.30203733629697804,161465.0,-0.39136690960407716,-0.5619038607098119,5.0,87.9259,0.6369,2023-06-06 13:45:17.961647097+00:00,0.31457799043863105,0
